split,implicit_position,emb_file,emb_line_number,vlm_file,vlm_line_number,row_id_type,boundary
train,0,COCO_emb_500images_train_t_[140].txt,2,COCO_blip_500images_train_t_[140].txt,2,implicit_file_position_only,no explicit public row id; not admitted row binding
test,435,COCO_emb_500images_test_t_[140].txt,437,COCO_blip_500images_test_t_[140].txt,437,implicit_file_position_only,no explicit public row id; not admitted row binding
test,436,COCO_emb_500images_test_t_[140].txt,438,COCO_blip_500images_test_t_[140].txt,438,implicit_file_position_only,no explicit public row id; not admitted row binding
test,437,COCO_emb_500images_test_t_[140].txt,439,COCO_blip_500images_test_t_[140].txt,439,implicit_file_position_only,no explicit public row id; not admitted row binding
test,438,COCO_emb_500images_test_t_[140].txt,440,COCO_blip_500images_test_t_[140].txt,440,implicit_file_position_only,no explicit public row id; not admitted row binding
test,439,COCO_emb_500images_test_t_[140].txt,441,COCO_blip_500images_test_t_[140].txt,441,implicit_file_position_only,no explicit public row id; not admitted row binding
test,440,COCO_emb_500images_test_t_[140].txt,442,COCO_blip_500images_test_t_[140].txt,442,implicit_file_position_only,no explicit public row id; not admitted row binding
test,441,COCO_emb_500images_test_t_[140].txt,443,COCO_blip_500images_test_t_[140].txt,443,implicit_file_position_only,no explicit public row id; not admitted row binding
test,442,COCO_emb_500images_test_t_[140].txt,444,COCO_blip_500images_test_t_[140].txt,444,implicit_file_position_only,no explicit public row id; not admitted row binding
test,443,COCO_emb_500images_test_t_[140].txt,445,COCO_blip_500images_test_t_[140].txt,445,implicit_file_position_only,no explicit public row id; not admitted row binding
test,444,COCO_emb_500images_test_t_[140].txt,446,COCO_blip_500images_test_t_[140].txt,446,implicit_file_position_only,no explicit public row id; not admitted row binding
test,445,COCO_emb_500images_test_t_[140].txt,447,COCO_blip_500images_test_t_[140].txt,447,implicit_file_position_only,no explicit public row id; not admitted row binding
test,446,COCO_emb_500images_test_t_[140].txt,448,COCO_blip_500images_test_t_[140].txt,448,implicit_file_position_only,no explicit public row id; not admitted row binding
test,447,COCO_emb_500images_test_t_[140].txt,449,COCO_blip_500images_test_t_[140].txt,449,implicit_file_position_only,no explicit public row id; not admitted row binding
test,448,COCO_emb_500images_test_t_[140].txt,450,COCO_blip_500images_test_t_[140].txt,450,implicit_file_position_only,no explicit public row id; not admitted row binding
test,449,COCO_emb_500images_test_t_[140].txt,451,COCO_blip_500images_test_t_[140].txt,451,implicit_file_position_only,no explicit public row id; not admitted row binding
test,450,COCO_emb_500images_test_t_[140].txt,452,COCO_blip_500images_test_t_[140].txt,452,implicit_file_position_only,no explicit public row id; not admitted row binding
test,451,COCO_emb_500images_test_t_[140].txt,453,COCO_blip_500images_test_t_[140].txt,453,implicit_file_position_only,no explicit public row id; not admitted row binding
test,452,COCO_emb_500images_test_t_[140].txt,454,COCO_blip_500images_test_t_[140].txt,454,implicit_file_position_only,no explicit public row id; not admitted row binding
test,453,COCO_emb_500images_test_t_[140].txt,455,COCO_blip_500images_test_t_[140].txt,455,implicit_file_position_only,no explicit public row id; not admitted row binding
test,454,COCO_emb_500images_test_t_[140].txt,456,COCO_blip_500images_test_t_[140].txt,456,implicit_file_position_only,no explicit public row id; not admitted row binding
test,455,COCO_emb_500images_test_t_[140].txt,457,COCO_blip_500images_test_t_[140].txt,457,implicit_file_position_only,no explicit public row id; not admitted row binding
test,456,COCO_emb_500images_test_t_[140].txt,458,COCO_blip_500images_test_t_[140].txt,458,implicit_file_position_only,no explicit public row id; not admitted row binding
test,457,COCO_emb_500images_test_t_[140].txt,459,COCO_blip_500images_test_t_[140].txt,459,implicit_file_position_only,no explicit public row id; not admitted row binding
test,458,COCO_emb_500images_test_t_[140].txt,460,COCO_blip_500images_test_t_[140].txt,460,implicit_file_position_only,no explicit public row id; not admitted row binding
test,459,COCO_emb_500images_test_t_[140].txt,461,COCO_blip_500images_test_t_[140].txt,461,implicit_file_position_only,no explicit public row id; not admitted row binding
test,460,COCO_emb_500images_test_t_[140].txt,462,COCO_blip_500images_test_t_[140].txt,462,implicit_file_position_only,no explicit public row id; not admitted row binding
test,461,COCO_emb_500images_test_t_[140].txt,463,COCO_blip_500images_test_t_[140].txt,463,implicit_file_position_only,no explicit public row id; not admitted row binding
test,462,COCO_emb_500images_test_t_[140].txt,464,COCO_blip_500images_test_t_[140].txt,464,implicit_file_position_only,no explicit public row id; not admitted row binding
test,463,COCO_emb_500images_test_t_[140].txt,465,COCO_blip_500images_test_t_[140].txt,465,implicit_file_position_only,no explicit public row id; not admitted row binding
test,464,COCO_emb_500images_test_t_[140].txt,466,COCO_blip_500images_test_t_[140].txt,466,implicit_file_position_only,no explicit public row id; not admitted row binding
test,465,COCO_emb_500images_test_t_[140].txt,467,COCO_blip_500images_test_t_[140].txt,467,implicit_file_position_only,no explicit public row id; not admitted row binding
test,466,COCO_emb_500images_test_t_[140].txt,468,COCO_blip_500images_test_t_[140].txt,468,implicit_file_position_only,no explicit public row id; not admitted row binding
test,467,COCO_emb_500images_test_t_[140].txt,469,COCO_blip_500images_test_t_[140].txt,469,implicit_file_position_only,no explicit public row id; not admitted row binding
test,468,COCO_emb_500images_test_t_[140].txt,470,COCO_blip_500images_test_t_[140].txt,470,implicit_file_position_only,no explicit public row id; not admitted row binding
test,469,COCO_emb_500images_test_t_[140].txt,471,COCO_blip_500images_test_t_[140].txt,471,implicit_file_position_only,no explicit public row id; not admitted row binding
test,470,COCO_emb_500images_test_t_[140].txt,472,COCO_blip_500images_test_t_[140].txt,472,implicit_file_position_only,no explicit public row id; not admitted row binding
test,471,COCO_emb_500images_test_t_[140].txt,473,COCO_blip_500images_test_t_[140].txt,473,implicit_file_position_only,no explicit public row id; not admitted row binding
test,472,COCO_emb_500images_test_t_[140].txt,474,COCO_blip_500images_test_t_[140].txt,474,implicit_file_position_only,no explicit public row id; not admitted row binding
test,473,COCO_emb_500images_test_t_[140].txt,475,COCO_blip_500images_test_t_[140].txt,475,implicit_file_position_only,no explicit public row id; not admitted row binding
test,474,COCO_emb_500images_test_t_[140].txt,476,COCO_blip_500images_test_t_[140].txt,476,implicit_file_position_only,no explicit public row id; not admitted row binding
test,475,COCO_emb_500images_test_t_[140].txt,477,COCO_blip_500images_test_t_[140].txt,477,implicit_file_position_only,no explicit public row id; not admitted row binding
test,476,COCO_emb_500images_test_t_[140].txt,478,COCO_blip_500images_test_t_[140].txt,478,implicit_file_position_only,no explicit public row id; not admitted row binding
test,477,COCO_emb_500images_test_t_[140].txt,479,COCO_blip_500images_test_t_[140].txt,479,implicit_file_position_only,no explicit public row id; not admitted row binding
test,478,COCO_emb_500images_test_t_[140].txt,480,COCO_blip_500images_test_t_[140].txt,480,implicit_file_position_only,no explicit public row id; not admitted row binding
test,479,COCO_emb_500images_test_t_[140].txt,481,COCO_blip_500images_test_t_[140].txt,481,implicit_file_position_only,no explicit public row id; not admitted row binding
test,480,COCO_emb_500images_test_t_[140].txt,482,COCO_blip_500images_test_t_[140].txt,482,implicit_file_position_only,no explicit public row id; not admitted row binding
test,481,COCO_emb_500images_test_t_[140].txt,483,COCO_blip_500images_test_t_[140].txt,483,implicit_file_position_only,no explicit public row id; not admitted row binding
test,482,COCO_emb_500images_test_t_[140].txt,484,COCO_blip_500images_test_t_[140].txt,484,implicit_file_position_only,no explicit public row id; not admitted row binding
test,483,COCO_emb_500images_test_t_[140].txt,485,COCO_blip_500images_test_t_[140].txt,485,implicit_file_position_only,no explicit public row id; not admitted row binding
test,484,COCO_emb_500images_test_t_[140].txt,486,COCO_blip_500images_test_t_[140].txt,486,implicit_file_position_only,no explicit public row id; not admitted row binding
test,485,COCO_emb_500images_test_t_[140].txt,487,COCO_blip_500images_test_t_[140].txt,487,implicit_file_position_only,no explicit public row id; not admitted row binding
test,486,COCO_emb_500images_test_t_[140].txt,488,COCO_blip_500images_test_t_[140].txt,488,implicit_file_position_only,no explicit public row id; not admitted row binding
test,487,COCO_emb_500images_test_t_[140].txt,489,COCO_blip_500images_test_t_[140].txt,489,implicit_file_position_only,no explicit public row id; not admitted row binding
test,488,COCO_emb_500images_test_t_[140].txt,490,COCO_blip_500images_test_t_[140].txt,490,implicit_file_position_only,no explicit public row id; not admitted row binding
test,489,COCO_emb_500images_test_t_[140].txt,491,COCO_blip_500images_test_t_[140].txt,491,implicit_file_position_only,no explicit public row id; not admitted row binding
test,490,COCO_emb_500images_test_t_[140].txt,492,COCO_blip_500images_test_t_[140].txt,492,implicit_file_position_only,no explicit public row id; not admitted row binding
test,491,COCO_emb_500images_test_t_[140].txt,493,COCO_blip_500images_test_t_[140].txt,493,implicit_file_position_only,no explicit public row id; not admitted row binding
test,492,COCO_emb_500images_test_t_[140].txt,494,COCO_blip_500images_test_t_[140].txt,494,implicit_file_position_only,no explicit public row id; not admitted row binding
test,493,COCO_emb_500images_test_t_[140].txt,495,COCO_blip_500images_test_t_[140].txt,495,implicit_file_position_only,no explicit public row id; not admitted row binding
test,494,COCO_emb_500images_test_t_[140].txt,496,COCO_blip_500images_test_t_[140].txt,496,implicit_file_position_only,no explicit public row id; not admitted row binding
test,495,COCO_emb_500images_test_t_[140].txt,497,COCO_blip_500images_test_t_[140].txt,497,implicit_file_position_only,no explicit public row id; not admitted row binding
test,496,COCO_emb_500images_test_t_[140].txt,498,COCO_blip_500images_test_t_[140].txt,498,implicit_file_position_only,no explicit public row id; not admitted row binding
test,497,COCO_emb_500images_test_t_[140].txt,499,COCO_blip_500images_test_t_[140].txt,499,implicit_file_position_only,no explicit public row id; not admitted row binding
test,498,COCO_emb_500images_test_t_[140].txt,500,COCO_blip_500images_test_t_[140].txt,500,implicit_file_position_only,no explicit public row id; not admitted row binding
test,499,COCO_emb_500images_test_t_[140].txt,501,COCO_blip_500images_test_t_[140].txt,501,implicit_file_position_only,no explicit public row id; not admitted row binding
